user_id,retailer_id,product_profile_id,capture_date,capture_timestamp,sell_price,buyback_price,scrape_status,error_message,live_price_name
fe3d19d8-881c-471c-86f0-ebcea058bc3d,6d52310c-9a7b-4051-b5c2-414981a9c246,f2a47de5-3b3b-451d-9869-a8c40e43fbdf,2025-10-07,2025-10-07T08:30:00,2509.7,2244.78,success,,1kg Silver Bar
fe3d19d8-881c-471c-86f0-ebcea058bc3d,325f212b-1e16-4990-b1f8-54da984e0f6e,f2a47de5-3b3b-451d-9869-a8c40e43fbdf,2025-10-07,2025-10-07T08:38:00,2511.75,2264.13,success,,1kg Silver Bar
fe3d19d8-881c-471c-86f0-ebcea058bc3d,bbdc6d6e-1c68-4857-83b7-9b9d65b0bd2e,e84bf3bc-d087-44d5-abd9-962d262715ac,2025-10-08,2025-10-08T08:11:00,6153.18,5933.56,success,,1oz Gold Bar
fe3d19d8-881c-471c-86f0-ebcea058bc3d,6d52310c-9a7b-4051-b5c2-414981a9c246,e84bf3bc-d087-44d5-abd9-962d262715ac,2025-10-08,2025-10-08T08:13:00,6163.62,5875.88,success,,1oz Gold Bar
fe3d19d8-881c-471c-86f0-ebcea058bc3d,325f212b-1e16-4990-b1f8-54da984e0f6e,e84bf3bc-d087-44d5-abd9-962d262715ac,2025-10-08,2025-10-08T08:17:00,6174.5,5932.36,success,,1oz Gold Bar
fe3d19d8-881c-471c-86f0-ebcea058bc3d,6d52310c-9a7b-4051-b5c2-414981a9c246,41c948d5-f877-439d-ae93-9b15936ff499,2025-10-08,2025-10-08T08:15:00,2645.96,2360.28,success,,1oz Platinum
fe3d19d8-881c-471c-86f0-ebcea058bc3d,325f212b-1e16-4990-b1f8-54da984e0f6e,41c948d5-f877-439d-ae93-9b15936ff499,2025-10-08,2025-10-08T08:19:00,2842.75,2101.23,success,,1oz Platinum
fe3d19d8-881c-471c-86f0-ebcea058bc3d,bbdc6d6e-1c68-4857-83b7-9b9d65b0bd2e,f2a47de5-3b3b-451d-9869-a8c40e43fbdf,2025-10-08,2025-10-08T08:12:00,2428.37,2286.7,success,,1kg Silver Bar
fe3d19d8-881c-471c-86f0-ebcea058bc3d,325f212b-1e16-4990-b1f8-54da984e0f6e,f2a47de5-3b3b-451d-9869-a8c40e43fbdf,2025-10-08,2025-10-08T08:18:00,2486,2240.99,success,,1kg Silver Bar
fe3d19d8-881c-471c-86f0-ebcea058bc3d,6d52310c-9a7b-4051-b5c2-414981a9c246,f2a47de5-3b3b-451d-9869-a8c40e43fbdf,2025-10-08,2025-10-08T08:14:00,2486.49,2223.98,success,,1kg Silver Bar
fe3d19d8-881c-471c-86f0-ebcea058bc3d,bbdc6d6e-1c68-4857-83b7-9b9d65b0bd2e,e84bf3bc-d087-44d5-abd9-962d262715ac,2025-10-09,2025-10-09T09:00:00,6203.52,5982.74,success,,1oz Gold Bar
fe3d19d8-881c-471c-86f0-ebcea058bc3d,6d52310c-9a7b-4051-b5c2-414981a9c246,e84bf3bc-d087-44d5-abd9-962d262715ac,2025-10-09,2025-10-09T09:03:00,6214.36,5924.25,success,,1oz Gold Bar
fe3d19d8-881c-471c-86f0-ebcea058bc3d,bbdc6d6e-1c68-4857-83b7-9b9d65b0bd2e,e84bf3bc-d087-44d5-abd9-962d262715ac,2025-10-09,2025-10-09T05:45:00,6220.43,6001.5,success,,1oz Gold Bar
fe3d19d8-881c-471c-86f0-ebcea058bc3d,325f212b-1e16-4990-b1f8-54da984e0f6e,e84bf3bc-d087-44d5-abd9-962d262715ac,2025-10-09,2025-10-09T09:06:00,6226.75,5982.6,success,,1oz Gold Bar
fe3d19d8-881c-471c-86f0-ebcea058bc3d,6d52310c-9a7b-4051-b5c2-414981a9c246,e84bf3bc-d087-44d5-abd9-962d262715ac,2025-10-09,2025-10-09T05:42:00,6231.36,5940.46,success,,1oz Gold Bar
fe3d19d8-881c-471c-86f0-ebcea058bc3d,325f212b-1e16-4990-b1f8-54da984e0f6e,e84bf3bc-d087-44d5-abd9-962d262715ac,2025-10-09,2025-10-09T05:51:00,6246.25,6001.33,success,,1oz Gold Bar
fe3d19d8-881c-471c-86f0-ebcea058bc3d,6d52310c-9a7b-4051-b5c2-414981a9c246,41c948d5-f877-439d-ae93-9b15936ff499,2025-10-09,2025-10-09T09:05:00,2685.03,2396.93,success,,1oz Platinum
fe3d19d8-881c-471c-86f0-ebcea058bc3d,6d52310c-9a7b-4051-b5c2-414981a9c246,41c948d5-f877-439d-ae93-9b15936ff499,2025-10-09,2025-10-09T05:42:00,2714.28,2424.37,success,,1oz Platinum
fe3d19d8-881c-471c-86f0-ebcea058bc3d,325f212b-1e16-4990-b1f8-54da984e0f6e,41c948d5-f877-439d-ae93-9b15936ff499,2025-10-09,2025-10-09T09:07:00,2878.5,2127.65,success,,1oz Platinum
fe3d19d8-881c-471c-86f0-ebcea058bc3d,325f212b-1e16-4990-b1f8-54da984e0f6e,41c948d5-f877-439d-ae93-9b15936ff499,2025-10-09,2025-10-09T05:51:00,2904.75,2147.02,success,,1oz Platinum
fe3d19d8-881c-471c-86f0-ebcea058bc3d,bbdc6d6e-1c68-4857-83b7-9b9d65b0bd2e,f2a47de5-3b3b-451d-9869-a8c40e43fbdf,2025-10-09,2025-10-09T09:02:00,2482.56,2339.81,success,,1kg Silver Bar
fe3d19d8-881c-471c-86f0-ebcea058bc3d,bbdc6d6e-1c68-4857-83b7-9b9d65b0bd2e,f2a47de5-3b3b-451d-9869-a8c40e43fbdf,2025-10-09,2025-10-09T05:45:00,2491.42,2348.49,success,,1kg Silver Bar
fe3d19d8-881c-471c-86f0-ebcea058bc3d,6d52310c-9a7b-4051-b5c2-414981a9c246,f2a47de5-3b3b-451d-9869-a8c40e43fbdf,2025-10-09,2025-10-09T09:04:00,2544.31,2275.8,success,,1kg Silver Bar
fe3d19d8-881c-471c-86f0-ebcea058bc3d,325f212b-1e16-4990-b1f8-54da984e0f6e,f2a47de5-3b3b-451d-9869-a8c40e43fbdf,2025-10-09,2025-10-09T09:07:00,2547.25,2296.09,success,,1kg Silver Bar
fe3d19d8-881c-471c-86f0-ebcea058bc3d,6d52310c-9a7b-4051-b5c2-414981a9c246,f2a47de5-3b3b-451d-9869-a8c40e43fbdf,2025-10-09,2025-10-09T05:42:00,2552.13,2282.2,success,,1kg Silver Bar
fe3d19d8-881c-471c-86f0-ebcea058bc3d,325f212b-1e16-4990-b1f8-54da984e0f6e,f2a47de5-3b3b-451d-9869-a8c40e43fbdf,2025-10-09,2025-10-09T05:51:00,2553.5,2301.85,success,,1kg Silver Bar
fe3d19d8-881c-471c-86f0-ebcea058bc3d,bbdc6d6e-1c68-4857-83b7-9b9d65b0bd2e,e84bf3bc-d087-44d5-abd9-962d262715ac,2025-10-10,2025-10-10T02:15:00,6119.75,5900.6,success,,1oz Gold Bar
fe3d19d8-881c-471c-86f0-ebcea058bc3d,6d52310c-9a7b-4051-b5c2-414981a9c246,e84bf3bc-d087-44d5-abd9-962d262715ac,2025-10-10,2025-10-10T02:17:00,6127.33,5841.29,success,,1oz Gold Bar
fe3d19d8-881c-471c-86f0-ebcea058bc3d,325f212b-1e16-4990-b1f8-54da984e0f6e,e84bf3bc-d087-44d5-abd9-962d262715ac,2025-10-10,2025-10-10T02:21:00,6150,5908.91,success,,1oz Gold Bar
fe3d19d8-881c-471c-86f0-ebcea058bc3d,bbdc6d6e-1c68-4857-83b7-9b9d65b0bd2e,e84bf3bc-d087-44d5-abd9-962d262715ac,2025-10-10,2025-10-10T07:55:00,6163.54,5944.27,success,,1oz Gold Bar
fe3d19d8-881c-471c-86f0-ebcea058bc3d,6d52310c-9a7b-4051-b5c2-414981a9c246,e84bf3bc-d087-44d5-abd9-962d262715ac,2025-10-10,2025-10-10T07:58:00,6174.08,5885.86,success,,1oz Gold Bar
fe3d19d8-881c-471c-86f0-ebcea058bc3d,325f212b-1e16-4990-b1f8-54da984e0f6e,e84bf3bc-d087-44d5-abd9-962d262715ac,2025-10-10,2025-10-10T08:00:00,6187.5,5944.81,success,,1oz Gold Bar
fe3d19d8-881c-471c-86f0-ebcea058bc3d,6d52310c-9a7b-4051-b5c2-414981a9c246,41c948d5-f877-439d-ae93-9b15936ff499,2025-10-10,2025-10-10T02:19:00,2606.74,2323.49,success,,1oz Platinum
fe3d19d8-881c-471c-86f0-ebcea058bc3d,6d52310c-9a7b-4051-b5c2-414981a9c246,41c948d5-f877-439d-ae93-9b15936ff499,2025-10-10,2025-10-10T07:59:00,2674.49,2387.05,success,,1oz Platinum
fe3d19d8-881c-471c-86f0-ebcea058bc3d,325f212b-1e16-4990-b1f8-54da984e0f6e,41c948d5-f877-439d-ae93-9b15936ff499,2025-10-10,2025-10-10T02:21:00,2817.5,2082.52,success,,1oz Platinum
fe3d19d8-881c-471c-86f0-ebcea058bc3d,325f212b-1e16-4990-b1f8-54da984e0f6e,41c948d5-f877-439d-ae93-9b15936ff499,2025-10-10,2025-10-10T08:02:00,2856.75,2111.5,success,,1oz Platinum
fe3d19d8-881c-471c-86f0-ebcea058bc3d,bbdc6d6e-1c68-4857-83b7-9b9d65b0bd2e,f2a47de5-3b3b-451d-9869-a8c40e43fbdf,2025-10-10,2025-10-10T02:16:00,2500.79,2357.67,success,,1kg Silver Bar
fe3d19d8-881c-471c-86f0-ebcea058bc3d,bbdc6d6e-1c68-4857-83b7-9b9d65b0bd2e,f2a47de5-3b3b-451d-9869-a8c40e43fbdf,2025-10-10,2025-10-10T07:57:00,2502.16,2359.02,success,,1kg Silver Bar
fe3d19d8-881c-471c-86f0-ebcea058bc3d,325f212b-1e16-4990-b1f8-54da984e0f6e,f2a47de5-3b3b-451d-9869-a8c40e43fbdf,2025-10-10,2025-10-10T08:01:00,2557,2304.92,success,,1kg Silver Bar
fe3d19d8-881c-471c-86f0-ebcea058bc3d,6d52310c-9a7b-4051-b5c2-414981a9c246,f2a47de5-3b3b-451d-9869-a8c40e43fbdf,2025-10-10,2025-10-10T02:17:00,2561.07,2290.82,success,,1kg Silver Bar
fe3d19d8-881c-471c-86f0-ebcea058bc3d,325f212b-1e16-4990-b1f8-54da984e0f6e,f2a47de5-3b3b-451d-9869-a8c40e43fbdf,2025-10-10,2025-10-10T02:21:00,2561.75,2383.81,success,,1kg Silver Bar
fe3d19d8-881c-471c-86f0-ebcea058bc3d,6d52310c-9a7b-4051-b5c2-414981a9c246,f2a47de5-3b3b-451d-9869-a8c40e43fbdf,2025-10-10,2025-10-10T07:59:00,2564.19,2293.61,success,,1kg Silver Bar
fe3d19d8-881c-471c-86f0-ebcea058bc3d,bbdc6d6e-1c68-4857-83b7-9b9d65b0bd2e,e84bf3bc-d087-44d5-abd9-962d262715ac,2025-10-11,2025-10-11T10:44:00,6301.85,6079.09,success,,1oz Gold Bar
fe3d19d8-881c-471c-86f0-ebcea058bc3d,6d52310c-9a7b-4051-b5c2-414981a9c246,e84bf3bc-d087-44d5-abd9-962d262715ac,2025-10-11,2025-10-11T10:47:00,6326.03,6020.65,success,,1oz Gold Bar
fe3d19d8-881c-471c-86f0-ebcea058bc3d,325f212b-1e16-4990-b1f8-54da984e0f6e,e84bf3bc-d087-44d5-abd9-962d262715ac,2025-10-11,2025-10-11T10:50:00,6329.5,6081.23,success,,1oz Gold Bar
fe3d19d8-881c-471c-86f0-ebcea058bc3d,6d52310c-9a7b-4051-b5c2-414981a9c246,41c948d5-f877-439d-ae93-9b15936ff499,2025-10-11,2025-10-11T10:47:00,2352.88,2352.88,success,,1oz Platinum
fe3d19d8-881c-471c-86f0-ebcea058bc3d,325f212b-1e16-4990-b1f8-54da984e0f6e,41c948d5-f877-439d-ae93-9b15936ff499,2025-10-11,2025-10-11T10:50:00,2842.5,1968.49,success,,1oz Platinum
fe3d19d8-881c-471c-86f0-ebcea058bc3d,bbdc6d6e-1c68-4857-83b7-9b9d65b0bd2e,f2a47de5-3b3b-451d-9869-a8c40e43fbdf,2025-10-11,2025-10-11T10:44:00,2571.31,2426.78,success,,1kg Silver Bar
fe3d19d8-881c-471c-86f0-ebcea058bc3d,325f212b-1e16-4990-b1f8-54da984e0f6e,f2a47de5-3b3b-451d-9869-a8c40e43fbdf,2025-10-11,2025-10-11T10:50:00,2645.5,2461.79,success,,1kg Silver Bar
fe3d19d8-881c-471c-86f0-ebcea058bc3d,6d52310c-9a7b-4051-b5c2-414981a9c246,f2a47de5-3b3b-451d-9869-a8c40e43fbdf,2025-10-11,2025-10-11T10:47:00,2666.54,2385.34,success,,1kg Silver Bar
fe3d19d8-881c-471c-86f0-ebcea058bc3d,bbdc6d6e-1c68-4857-83b7-9b9d65b0bd2e,e84bf3bc-d087-44d5-abd9-962d262715ac,2025-10-13,2025-10-13T08:02:00,6278.89,6052.16,success,,1oz Gold Bar
fe3d19d8-881c-471c-86f0-ebcea058bc3d,6d52310c-9a7b-4051-b5c2-414981a9c246,e84bf3bc-d087-44d5-abd9-962d262715ac,2025-10-13,2025-10-13T08:04:00,6302.69,5998.44,success,,1oz Gold Bar
fe3d19d8-881c-471c-86f0-ebcea058bc3d,325f212b-1e16-4990-b1f8-54da984e0f6e,e84bf3bc-d087-44d5-abd9-962d262715ac,2025-10-13,2025-10-13T08:06:00,6329.5,6081.23,success,,1oz Gold Bar
fe3d19d8-881c-471c-86f0-ebcea058bc3d,6d52310c-9a7b-4051-b5c2-414981a9c246,41c948d5-f877-439d-ae93-9b15936ff499,2025-10-13,2025-10-13T08:05:00,2646.47,2360.76,success,,1oz Platinum
fe3d19d8-881c-471c-86f0-ebcea058bc3d,325f212b-1e16-4990-b1f8-54da984e0f6e,41c948d5-f877-439d-ae93-9b15936ff499,2025-10-13,2025-10-13T08:07:00,2830.75,2092.3,success,,1oz Platinum
fe3d19d8-881c-471c-86f0-ebcea058bc3d,bbdc6d6e-1c68-4857-83b7-9b9d65b0bd2e,f2a47de5-3b3b-451d-9869-a8c40e43fbdf,2025-10-13,2025-10-13T08:03:00,2600.34,2416.03,success,,1kg Silver Bar
fe3d19d8-881c-471c-86f0-ebcea058bc3d,325f212b-1e16-4990-b1f8-54da984e0f6e,f2a47de5-3b3b-451d-9869-a8c40e43fbdf,2025-10-13,2025-10-13T08:07:00,2645.5,2461.79,success,,1kg Silver Bar
fe3d19d8-881c-471c-86f0-ebcea058bc3d,6d52310c-9a7b-4051-b5c2-414981a9c246,f2a47de5-3b3b-451d-9869-a8c40e43fbdf,2025-10-13,2025-10-13T08:05:00,2656.82,2376.63,success,,1kg Silver Bar
fe3d19d8-881c-471c-86f0-ebcea058bc3d,bbdc6d6e-1c68-4857-83b7-9b9d65b0bd2e,e84bf3bc-d087-44d5-abd9-962d262715ac,2025-10-16,2025-10-16T08:37:00,6564.6,6334.82,success,,1oz Gold Bar
fe3d19d8-881c-471c-86f0-ebcea058bc3d,6d52310c-9a7b-4051-b5c2-414981a9c246,e84bf3bc-d087-44d5-abd9-962d262715ac,2025-10-16,2025-10-16T08:39:00,6590.16,6272.03,success,,1oz Gold Bar
fe3d19d8-881c-471c-86f0-ebcea058bc3d,6d52310c-9a7b-4051-b5c2-414981a9c246,41c948d5-f877-439d-ae93-9b15936ff499,2025-10-16,2025-10-16T08:40:00,2743.95,2452.21,success,,1oz Platinum
fe3d19d8-881c-471c-86f0-ebcea058bc3d,bbdc6d6e-1c68-4857-83b7-9b9d65b0bd2e,f2a47de5-3b3b-451d-9869-a8c40e43fbdf,2025-10-16,2025-10-16T08:38:00,2749.98,2562.68,success,,1kg Silver Bar
fe3d19d8-881c-471c-86f0-ebcea058bc3d,6d52310c-9a7b-4051-b5c2-414981a9c246,f2a47de5-3b3b-451d-9869-a8c40e43fbdf,2025-10-16,2025-10-16T08:40:00,2811.06,2491.36,success,,1kg Silver Bar
fe3d19d8-881c-471c-86f0-ebcea058bc3d,bbdc6d6e-1c68-4857-83b7-9b9d65b0bd2e,e84bf3bc-d087-44d5-abd9-962d262715ac,2025-10-17,2025-10-17T12:38:00,6800.95,6569.55,success,,1oz Gold Bar
fe3d19d8-881c-471c-86f0-ebcea058bc3d,6d52310c-9a7b-4051-b5c2-414981a9c246,e84bf3bc-d087-44d5-abd9-962d262715ac,2025-10-17,2025-10-17T12:52:00,6846.36,6515.86,success,,1oz Gold Bar
fe3d19d8-881c-471c-86f0-ebcea058bc3d,6d52310c-9a7b-4051-b5c2-414981a9c246,41c948d5-f877-439d-ae93-9b15936ff499,2025-10-17,2025-10-17T12:52:00,2814.79,2518.67,success,,1oz Platinum
fe3d19d8-881c-471c-86f0-ebcea058bc3d,bbdc6d6e-1c68-4857-83b7-9b9d65b0bd2e,f2a47de5-3b3b-451d-9869-a8c40e43fbdf,2025-10-17,2025-10-17T12:38:00,2805.01,2617.52,success,,1kg Silver Bar
fe3d19d8-881c-471c-86f0-ebcea058bc3d,6d52310c-9a7b-4051-b5c2-414981a9c246,f2a47de5-3b3b-451d-9869-a8c40e43fbdf,2025-10-17,2025-10-17T12:52:00,2879.36,2552,success,,1kg Silver Bar
fe3d19d8-881c-471c-86f0-ebcea058bc3d,bbdc6d6e-1c68-4857-83b7-9b9d65b0bd2e,e84bf3bc-d087-44d5-abd9-962d262715ac,2025-10-23,2025-10-23T12:49:00,6422.98,6163.48,success,,1oz Gold Bar
fe3d19d8-881c-471c-86f0-ebcea058bc3d,6d52310c-9a7b-4051-b5c2-414981a9c246,e84bf3bc-d087-44d5-abd9-962d262715ac,2025-10-23,2025-10-23T12:52:00,6432.95,6099.67,success,,1oz Gold Bar
fe3d19d8-881c-471c-86f0-ebcea058bc3d,6d52310c-9a7b-4051-b5c2-414981a9c246,f2a47de5-3b3b-451d-9869-a8c40e43fbdf,2025-10-23,2025-10-23T12:52:00,2701.69,2337.25,success,,1kg Silver Bar
fe3d19d8-881c-471c-86f0-ebcea058bc3d,bbdc6d6e-1c68-4857-83b7-9b9d65b0bd2e,f2a47de5-3b3b-451d-9869-a8c40e43fbdf,2025-10-23,2025-10-23T12:49:00,2715.09,2347.15,success,,1kg Silver Bar
fe3d19d8-881c-471c-86f0-ebcea058bc3d,bbdc6d6e-1c68-4857-83b7-9b9d65b0bd2e,e84bf3bc-d087-44d5-abd9-962d262715ac,2025-10-24,2025-10-24T08:21:00,6462.93,6203.69,success,,1oz Gold Bar
fe3d19d8-881c-471c-86f0-ebcea058bc3d,bbdc6d6e-1c68-4857-83b7-9b9d65b0bd2e,e84bf3bc-d087-44d5-abd9-962d262715ac,2025-10-24,2025-10-24T08:12:00,6464.28,6205.42,success,,1oz Gold Bar
fe3d19d8-881c-471c-86f0-ebcea058bc3d,bbdc6d6e-1c68-4857-83b7-9b9d65b0bd2e,e84bf3bc-d087-44d5-abd9-962d262715ac,2025-10-24,2025-10-24T03:26:00,6465.7,6204.15,success,,1oz Gold Bar
fe3d19d8-881c-471c-86f0-ebcea058bc3d,6d52310c-9a7b-4051-b5c2-414981a9c246,e84bf3bc-d087-44d5-abd9-962d262715ac,2025-10-24,2025-10-24T08:21:00,6478.86,6143.2,success,,1oz Gold Bar
fe3d19d8-881c-471c-86f0-ebcea058bc3d,bbdc6d6e-1c68-4857-83b7-9b9d65b0bd2e,f2a47de5-3b3b-451d-9869-a8c40e43fbdf,2025-10-24,2025-10-24T03:26:00,2676.58,2353.84,success,,1kg Silver Bar
